,Athlete ID,Start,Stop,Total Time (s),Moving Time (s),Distance (mi),Elevation Gain (ft),Elevation Loss (ft)
31,78c52b3890c4cea3e4908fe4e1bfe30020002c01bd740c796a89cd00284ef511a22cec365b79c50328484abc3148a3a75369fc5acf647dba0573a1ab154ede08,2021-02-01T18:26:54Z,2021-02-01T20:27:08Z,7214.0,5779.0,3.9139674302075873,711.9422572178477,711.9422572178477
32,844816542a3b920bae0dc057f620a0388731da6ec362344ba3cc90f0d384b00dc77ba984866f7b41d778a044c25b21f81ce4f330e029531f96a826aa79d229b0,2021-01-31T21:29:29Z,2021-01-31T23:42:16Z,7967.0,7143.0,4.180231199793208,718.5039370078739,711.9422572178477
33,04d9b72168f4a25a891f2d5afd7d02794d4499299439c2ff0ae9dd259701ac0e013fdd9a96362ccb55be7bb3deeab7c0e1ef688e8ae4f306de6211e6a397e442,2021-01-31T20:15:54Z,2021-01-31T22:10:27Z,6872.0,5981.0,3.9405931857949574,711.9422572178477,698.8188976377952
34,ecfe5ab898f2de465830491ab0a69dd66de17e47b9813f1c75075b76f25b7bc0e9a3e55dac85cd772a9ef4cf3d3f598a7946816007a5eae037e72e392dd6f974,2021-01-31T18:53:40Z,2021-01-31T21:09:56Z,8176.0,6977.0,4.152331633261751,757.8740157480314,748.031496062992
35,65a5c901a2e293862e2dce240ee5cac05411e28fc5fc77d68e9ee99d15209106913144167075422a55bbfb9b8780a7ff1d28fc1ac465dcd3bf4e251c3306bdc7,2021-01-31T14:11:46Z,2021-01-31T17:53:19Z,13293.0,11658.0,7.735195209973753,1896.325459317585,1906.1679790026244
36,067538aaddec15b53176569bec08af918a14bb39487e25e99d823713070c78090bc8b328f6a6939ecd6c5cc9135265739a13eb2a39bf86aeda759dbdf4f90b0c,2021-01-30T21:13:35Z,2021-01-30T23:14:39Z,7264.0,6232.0,4.015661039529149,728.3464566929133,715.2230971128608
37,fd61e8b4b9705dbd962c1b7021987f685833af1caee8ff55731e7251e95c61d879933bc78c2c7f9ba0ecb83577b00778c11da205efae79734ad79c33280dfcde,2021-01-30T19:45:46Z,2021-01-30T22:39:57Z,10451.0,8027.0,4.413587151037937,748.031496062992,728.3464566929133
38,3cb3c9973ad329b47a17217baa8cde2f00806457720af512088ff7f6ef6a6f1fd440935497bbaabae36a828e08cf977baf405a452dd383ec68ae8cbda2d5953f,2021-01-30T19:41:18Z,2021-01-30T21:05:41Z,5063.0,4510.0,2.767885548397359,564.3044619422571,577.4278215223096
39,8f96373e2075a7c191201d68d3d2a7df486d7be5546bcde68cdef7cbf4ead908ae69295f3751309669b5e82a0c8cd2a2424fca3cee01ea69db67f6a5e1b0d8ae,2021-01-30T19:16:47Z,2021-01-30T22:09:16Z,10349.0,8338.0,3.9794661675813248,669.2913385826771,688.9763779527558
40,508ff8aeed3c133fa6d211bfef703780f13d2df3861efe0329f4ff680a340dc6f8ff00bedff883ca012c40ff54b89bbecdc2f6d5b216792f30c4209b1838de8a,2021-01-30T19:10:14Z,2021-01-30T21:43:45Z,9211.0,7305.0,4.354121927940825,725.0656167979001,918.6351706036744
41,6b88d692ba17bca0a1fb70cf721fe9184b5c8b13a74795cb4830eb00f213328a94381cd65f4cebdac912990a0fd33a5278468a298e8479c178592858b8deabda,2021-01-30T18:07:20Z,2021-01-30T21:55:15Z,13675.0,11735.0,6.959966296826532,1200.787401574803,1204.0682414698163
42,1e8cf2b4194f2d6646d525733a36ffe5159d9a62cd990ad85d6533102184c36906b6361c0266b45960bfc52e28a88c42e03ebae681fdf2408c1da005b37193f0,2021-01-30T15:31:08Z,2021-01-30T18:17:40Z,9992.0,8959.0,6.771392567406346,1217.1916010498687,1223.7532808398948
43,d8fe6d048cb2b49a216b5af3df5f2c4c164353eab52f81966d98fb6c45f1c2da85ac27ca53e9a637bb4d2d7f6b6b9c3cd5c026aa82485d5d0831227edabc93ee,2021-01-29T17:51:13Z,2021-01-29T20:13:11Z,8518.0,7135.0,4.040894923645907,715.2230971128608,715.2230971128608
44,fed3c14f6d091cff285f22e7276a856ee0d7249702c2c766af3b54c69e73ee4cd2e273652304542dabba6f29cf7eebd0d84cbdd553d142fba854bf51d1817f7c,2021-01-25T21:41:39Z,2021-01-25T23:22:20Z,6041.0,5411.0,3.9702077368169886,715.2230971128608,721.7847769028871
45,665bc5b2cc09bc269407322341b8c7769318955796b26c5e17039df006300da0d77f3c2938af8d7bffcd17992fbedb544df00dd15c2df447b5db4572f99d4f01,2021-01-24T22:08:59Z,2021-01-25T00:06:14Z,7035.0,6075.0,4.0432374930406425,711.9422572178477,718.5039370078739
46,aefe3bf3f8af2eb6b54f38ce08f461709b762d5159a112fbb58615d932125ecf0d6282ee7d2d6e9a2b5cdd9b11369e8891c8a1cc24efb628256f680a44446a49,2021-01-24T19:50:20Z,2021-01-24T20:44:22Z,6747.0,6172.0,4.041746202179273,702.0997375328084,738.1889763779527
47,1711bd3f47bdf9adc683142b760271a9eaba1f7dfe3d98cbf22adb21af68b804ee67f63c65c74f5b906f252fc3f807593b98d50a3b403ea9f89410eb5322f0e9,2021-01-24T18:03:28Z,2021-01-24T18:18:53Z,925.0,822.0,0.6428333532172114,65.61679790026245,72.1784776902887
48,0fcc0cc5522220a8eeb162fa0a08707b0521ecbc94d44317223a0bbab1faebeff4d7e6ff7d1791e8b9c9e7773d36ef6d2b2d633f319d9b45bc908604215c9d06,2021-01-24T17:54:23Z,2021-01-24T19:55:03Z,7240.0,6574.0,4.141799391553328,725.0656167979001,741.4698162729658
49,67877663bb9fde87d2b17cf08408da052932a2896fd401c7ef86246dc44448443d98a5451b590c36faf4a8045ec11c787188c5b76ce341fce808b0ab2b9f394d,2021-01-24T15:51:21Z,2021-01-24T18:00:04Z,7723.0,6526.0,4.030424819056709,715.2230971128608,718.5039370078739
50,0fafeedbad61c1c55ae18fe321943bb8a86c5cd9488bbfe2c34afb7a8b70f6055689ba201df686488170e626d75c63901a6df09df299b685640009d117384e49,2021-01-23T20:22:52Z,2021-01-23T21:27:42Z,3891.0,3549.0,2.7780760359500514,321.522309711286,321.522309711286
51,df90b26018ff1281e472fd830aad221369351bca9ceed0c33c8e4857942a149fc55f997b9f4f94c7b11a40dd021c75c082b7755ecde4fa28c5df99cdbe3e5b16,2021-01-23T19:27:51Z,2021-01-23T21:22:19Z,6868.0,6243.0,4.141115883241867,731.6272965879265,725.0656167979001
